Cluster ID,confidence_score,id,name,slug,,,canonical_,canonical_id,canonical_slug,canonical_name
3189,,89218290-906c-41e8-b1d4-ca0387fe7e39,Lékařská fakulta Univerzity Karlovy v Hradci Králové,l_ka_sk_fakulta_univerzity_karlovy_v_hradci_kr_lov,,,,,,
3190,,c93bba30-7157-11e6-a0cd-0242ac12000b,PARENTA PHARMS,parenta_pharms,,,,,,
568,0.971368,982f23cd-4b55-47cc-8aa1-f7a5c248cabf,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,fondazione_irccs_ca_granda_ospedale_maggiore_policlinico,,,,2a99366d-c8b5-4d6b-a57e-00e956554937,fondazione_irccs_c_granda_ospedale_maggiore_policlinico,Fondazione IRCCS Cà Granda Ospedale Maggiore Policlinico
3191,,d5e0fa17-34e2-4882-8864-a39e548adfff,CIBERES (Centro de Investigación Biomédica en Red Enfermedades Respiratorias),ciberes_centro_de_investigaci_n_biom_dica_en_red_enfermedades_respiratorias,,,,,,
3192,,f00c6663-8894-4381-b1e1-a569f155dd25,Marshall Edwards Pty Limited,marshall_edwards_pty_limited,,,,,,
3193,,b7e0fc84-aa3a-4e18-ba72-03380623b29f,ZS Pharma Inc,zs_pharma_inc,,,,,,
3194,,8ab5ee98-715c-11e6-a0cd-0242ac12000b,ALTAIRE PHARMS INC,altaire_pharms_inc,,,,,,
3195,,a07b3a8c-88dc-4a5c-84a1-c73212b21695,"ORTHO BIOTECH, Geschäftsbereich der JANSSEN-CILAG GmbH",ortho_biotech_gesch_ftsbereich_der_janssen_cilag_gmbh,,,,,,
3196,,985492e0-d2a5-48f1-b5c7-808f3984f037,Radboud University Medical Centre Nijmegen,radboud_university_medical_centre_nijmegen,,,,,,
3197,,490ea87e-ffab-4b60-80fc-c16fa302bee8,"University of Birmingham, Research & Enterprise Services",university_of_birmingham_research_enterprise_services,,,,,,
885,0.98101651668548584,90979692-2a94-4a4b-9c9c-f6c047edea3e,Pharma Mar SA Unipersonal,pharma_mar_sa_unipersonal,,,,5821cf6c-5e8a-481f-8ff8-3198a9183cea,pharma_mar_sa,Pharma Mar SA
3198,,e0a8e402-df7e-43d9-bc5c-871a46ad3ff6,Anders Troelsen,anders_troelsen,,,,,,
3199,,51dfa822-b7a8-433d-b8a6-aea95c0b0c63,Opsona Therapeutics Ltd,opsona_therapeutics_ltd,,,,,,
3200,,ddfc954d-13f8-4b36-9cb0-ca28ea3b58d6,Laboratoires Ethypharm,laboratoires_ethypharm,,,,,,
3201,,d86baf94-7141-11e6-a0cd-0242ac12000b,ORIT LABS LLC,orit_labs_llc,,,,,,
3202,,045f43dd-7e77-4f03-8618-c3474d27467b,"Bavarian Nordic, Inc",bavarian_nordic_inc,,,,,,
3203,,c2fa5f4e-2c85-49bf-9c31-f227601f53c5,Chiesi Pharmaceuticals Inc,chiesi_pharmaceuticals_inc,,,,,,
3204,,b11fc304-a5d6-4351-a375-a1117e9c2651,Agis Industries (1983) ltd,agis_industries_1983_ltd,,,,,,
3205,,2cfec5b9-f199-44c6-9604-2c64d14b0026,Dr Alberto Domínguez-Rodríguez,dr_alberto_dom_nguez_rodr_guez,,,,,,
3206,,737f539a-7189-11e6-a0cd-0242ac12000b,"THROMBOGENICS, INC",thrombogenics_inc,,,,,,
3207,,7291017e-bffe-407c-b3c7-4ef1e66901b2,Laboratoire LABCATAL,laboratoire_labcatal,,,,,,
3208,,8e491fde-3b05-4e78-8a9c-9675dfaddca7,"Johns Hopkins University (Prof. Daniel Daniel F. Hanley, MD)",johns_hopkins_university_prof_daniel_daniel_f_hanley_md,,,,,,
3209,,4842d03e-64f0-4a7c-b508-98c7000c06e2,Dr. Llombart Cussac,dr_llombart_cussac,,,,,,
3210,,cb4bd689-1eda-4415-932d-2961ebfb2d4c,FISEVI Fundación Pública Andaluza para la Gestión de la Investigación en Salud de Sevilla,fisevi_fundaci_n_p_blica_andaluza_para_la_gesti_n_de_la_investigaci_n_en_salud_de_sevilla,,,,,,
3211,,3514c539-7c74-43e5-92ed-b8b93b67798b,"Telik, Inc",telik_inc,,,,,,
799,0.97013264894485474,a138a709-186c-4945-a784-d6f9bf6980b4,Technische Universitaet Muenchen Fakultaet fuer Medizin,technische_universitaet_muenchen_fakultaet_fuer_medizin,,,,a138a709-186c-4945-a784-d6f9bf6980b4,technische_universitaet_muenchen_fakultaet_fuer_medizin,Technische Universitaet Muenchen Fakultaet fuer Medizin
656,0.985689,1dc11f6f-51cc-4072-9340-b3162a901b0e,Daniel Podzamczer Palter,daniel_podzamczer_palter,,,,1dc11f6f-51cc-4072-9340-b3162a901b0e,daniel_podzamczer_palter,Daniel Podzamczer Palter
3212,,638f955f-98a5-4d48-ae50-b7cf082324d8,"Dept. of Ophthalmology, Medical University of Vienna",dept_of_ophthalmology_medical_university_of_vienna,,,,,,
911,0.955326,6fe95abc-39e9-4d47-999a-8959adcc1009,DIATER Laboratorio de Diagnostico y Aplicaciones Terapéuticas S.A,diater_laboratorio_de_diagnostico_y_aplicaciones_terap_uticas_s_a,,,,6fe95abc-39e9-4d47-999a-8959adcc1009,diater_laboratorio_de_diagnostico_y_aplicaciones_terap_uticas_s_a,DIATER Laboratorio de Diagnostico y Aplicaciones Terapéuticas S.A
3213,,373cece7-ad91-4802-9636-351d784a7129,"Meiji Seika Kaisha, Ltd",meiji_seika_kaisha_ltd,,,,,,
3214,,a7065a2d-76e0-4289-868d-f6da3bf177b6,Verona Pharma plc,verona_pharma_plc,,,,,,
3215,,a886aae6-7163-11e6-a0cd-0242ac12000b,HANDA PHARMS,handa_pharms,,,,,,
3216,,1c17552e-5a1a-49a0-9770-36a6738d8aa1,Diurnal Ltd,diurnal_ltd,,,,,,
3217,,e1a183f8-3553-4386-836a-ff901673438c,Heart Center Freiburg - Bad Krozingen,heart_center_freiburg_bad_krozingen,,,,,,
3218,,87c58ad5-58ec-48b8-b615-07a02328ed90,Universitair Ziekenhuis Brussel,universitair_ziekenhuis_brussel,,,,,,
502,0.955255,569a1285-cdde-46ac-ab93-f30a3f2406e3,Aalborg Universitetshospital,aalborg_universitetshospital,,,,569a1285-cdde-46ac-ab93-f30a3f2406e3,aalborg_universitetshospital,Aalborg Universitetshospital
3219,,d5475e48-7810-402e-bf81-94348a6dd7c3,Johnson&Johnson Pharmaceutical Research and Development,johnson_johnson_pharmaceutical_research_and_development,,,,,,
3220,,f91d3320-5415-4e50-8d68-0165e45c4ba6,to-BBB technologies B.V,to_bbb_technologies_b_v,,,,,,
3221,,c9143cd1-1c37-489a-b032-f30a40444853,PLIVA - ISTRAŽIVANJE I RAZVOJ d.o.o,pliva_istra_ivanje_i_razvoj_d_o_o,,,,,,
3222,,c683d897-21f7-4587-a80c-c7efb76f2dce,"Schwarz Biosciences GmbH, UCB Group",schwarz_biosciences_gmbh_ucb_group,,,,,,
3223,,6237398e-7145-11e6-a0cd-0242ac12000b,J AND J CONSUMER INC,j_and_j_consumer_inc,,,,,,
3224,,bfa3d191-c002-4610-b69d-1921444b0964,Mads Werner,mads_werner,,,,,,
191,0.98649922013282776,d99244bd-ec4a-4174-ad00-95de8ef6a5a2,CESAR Central European Society for Anticancer Drug Research-EWIV,cesar_central_european_society_for_anticancer_drug_research_ewiv,,,,4042f330-66f0-40ec-8288-db80eef6363c,cesar_central_european_society_for_anticancer_drug_research,CESAR Central European Society for Anticancer Drug Research
3225,,204f89a5-cb72-4ddf-b303-7cba8abc6958,AGMT: Arbeitsgemeinschaft Medikamentöse Tumortherapie,agmt_arbeitsgemeinschaft_medikament_se_tumortherapie,,,,,,
3226,,b62bc76b-b663-4f8b-b430-1aec092b1b89,"Barts and the London NHS Trust, Department of Cardiology",barts_and_the_london_nhs_trust_department_of_cardiology,,,,,,
3227,,400f291b-84c7-42c3-864c-87cbe3a58255,Novartis Pharma NV,novartis_pharma_nv,,,,,,
1067,0.987607,29f3e0c0-134d-4f9b-952a-e3adc9a976d6,Generex Biotechnology Corporation,generex_biotechnology_corporation,,,,10ff3385-cf4c-44ce-8eb9-d60620664cbb,generex_biotechnology_corp,Generex Biotechnology Corp
3228,,8be67cb6-0be1-4cd2-9c2f-aed7a772df7f,Minna Tallgren,minna_tallgren,,,,,,
3229,,247a94c6-427c-4137-b55f-c1c12f7d6bdc,Erasme Hostpital - ULB,erasme_hostpital_ulb,,,,,,
888,0.97912924630301335,396cf7e8-b821-4caf-9fc9-ab2366cd9a70,"Schering-Plough Research Institute, a Division of Schering Corporation",schering_plough_research_institute_a_division_of_schering_corporation,,,,bcc5bd19-eed0-4d2a-9cc4-3ef3c63ef60f,schering_plough_research_institute_a_division_of_schering_corporation,"Schering-Plough Research Institute, a Division of Schering Corporation"
3230,,b8629c10-73e1-11e6-a0cd-0242ac12000b,FSC THERAP,fsc_therap,,,,,,
3231,,9ab9f170-f805-4f3b-a2c6-200ffeef38e7,Dr. Miquel Gómez. Servicio de Cardiología. Hospital del Mar,dr_miquel_g_mez_servicio_de_cardiolog_a_hospital_del_mar,,,,,,
379,0.9485869208971659,ca9aff82-819f-4039-bd0c-6f8f4e8abebe,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc. (hereafter referred to as the SPONSOR or Merck)",merck_sharp_dohme_corp_a_subsidiary_of_merck_co_inc_hereafter_referred_to_as_the_sponsor_or_merck,,,,b80f486c-a6f1-447b-bad6-34ea6d49fec0,merck_sharp_dohm_corp_a_subsidiary_of_merck_co_inc,"Merck Sharp & Dohme Corp., a subsidiary of Merck & Co., Inc. (hereafter referred to as the SPONSOR or Merck)"
3232,,1be2680f-aca4-4686-9a32-4f02d5fd5f1b,Finnish melanoma group,finnish_melanoma_group,,,,,,
3233,,7e3fe287-9b32-4c0d-8b82-3875986839aa,"Karolinska University Hospital, Department of Molecular medicine and Surgery Karolinska Institutet, Gastrocentrum",karolinska_university_hospital_department_of_molecular_medicine_and_surgery_karolinska_institutet_gastrocentrum,,,,,,
3234,,5e6801ff-9279-4103-bcd8-89b16d4a0f39,Suffolk Mental Health Partnerships Trust,suffolk_mental_health_partnerships_trust,,,,,,
3235,,b8f6c95a-7141-11e6-a0cd-0242ac12000b,MYLAN IRELAND LTD,mylan_ireland_ltd,,,,,,
3236,,7dfbd0d6-0af0-4487-a179-f602b5d014e1,Health Protection Agency,health_protection_agency,,,,,,
3237,,063ea64c-b4fe-4161-9b3e-8b54fc191541,"A.I.Virtanen Insitute, University of Kuopio",a_i_virtanen_insitute_university_of_kuopio,,,,,,
3238,,2a509302-7141-11e6-a0cd-0242ac12000b,COREPHARMA,corepharma,,,,,,
3239,,96a96688-af5d-4355-9d72-073f4dc3c065,CRESIB- International Research Center in Health of Barcelona,cresib_international_research_center_in_health_of_barcelona,,,,,,
3240,,b748c6cf-c6b8-453c-8044-7045286bebaf,Fundación Biomédica del CHUVI,fundaci_n_biom_dica_del_chuvi,,,,,,
3241,,1854a760-2df3-4aad-9440-c8bd8732230b,ABCSG GmbH,abcsg_gmbh,,,,,,
3242,,5903fda0-65d1-4220-a2c2-2534b1a96db0,"National Institute of Public Health and Environment (RIVM, the Netherlands)",national_institute_of_public_health_and_environment_rivm_the_netherlands,,,,,,
3243,,5cb07fbb-a36f-4615-9a1f-64ab4e7d8cb9,Merckle GmbH,merckle_gmbh,,,,,,
3244,,edacff64-dc0d-4e30-a23f-18422248a45f,Ecron Acunova GmbH,ecron_acunova_gmbh,,,,,,
3245,,5fd55442-9cec-44ee-9d26-bbf08fe3c7cd,"Med. Univ. Wien, Klinik fÃ¼r Dermatologie",med_univ_wien_klinik_f_r_dermatologie,,,,,,
3246,,25cdee70-c643-493d-9c32-6923ad38fb79,University of Texas Health Science Center,university_of_texas_health_science_center,,,,,,
3247,,cbb1af8d-0ee3-40f6-ba6e-8b9d66b66c35,Genethon,genethon,,,,,,
3248,,e26b082b-a3c8-4bce-972c-0d6f2dd16a13,University of Calgary,university_of_calgary,,,,,,
399,0.988953,33290af1-5e28-4e4a-85eb-2b145405dc27,Groupe Francophone des Myélodysplasies,groupe_francophone_des_my_lodysplasies,,,,33290af1-5e28-4e4a-85eb-2b145405dc27,groupe_francophone_des_my_lodysplasies,Groupe Francophone des Myélodysplasies
3249,,00719da6-204e-49df-b9f4-899b6e50d72f,Trio Medicines Ltd,trio_medicines_ltd,,,,,,
3250,,bad6f458-f12e-49f5-9051-412d81333d41,Guys & St. Thomas' NHS Foundation Trust,guys_st_thomas_nhs_foundation_trust,,,,,,
708,0.984864,3e40eb72-7165-11e6-a0cd-0242ac12000b,NOVAST LABS,novast_labs,,,,3e40eb72-7165-11e6-a0cd-0242ac12000b,novast_labs,NOVAST LABS
3251,,f3e092c8-9d99-4b98-90f6-7e4e1f85e7e1,Turku University Hospital,turku_university_hospital,,,,,,
3252,,3007e2fe-4fce-4a9b-9236-466c5b7e4345,Göteborgs universitet,g_teborgs_universitet,,,,,,
3253,,12058919-dcf3-49df-a3d7-909ea5da6f88,PALAU PHARMA SA,palau_pharma_sa,,,,,,
3254,,7712aec8-6345-474f-a9fa-eb8f84380ac2,Sandwell Medical Research Unit,sandwell_medical_research_unit,,,,,,
3255,,ce3d80a7-a107-405f-9546-bfebb13dab31,"Prof. Sechtem, Department of Cardiology, Robert Bosch Hospital",prof_sechtem_department_of_cardiology_robert_bosch_hospital,,,,,,
3256,,f6679532-83e6-468e-94a1-2a09e882f9b7,"IRCCS - Istituto di Ricerche Farmacologiche ""Mario Negri",irccs_istituto_di_ricerche_farmacologiche_mario_negri,,,,,,
3257,,aab6e0d2-6ce5-4bf7-9de9-3e300477886b,Prof V Lund,prof_v_lund,,,,,,
132,0.986058,6f18faf0-7147-11e6-a0cd-0242ac12000b,AMPHASTAR PHARMS INC,amphastar_pharms_inc,,,,6f18faf0-7147-11e6-a0cd-0242ac12000b,amphastar_pharms_inc,AMPHASTAR PHARMS INC
3258,,ad19ac1c-96ab-11e6-becf-0242ac110008,WINDTREE THERAP,windtree_therap,,,,,,
3259,,7525628c-3df2-4db4-824d-3c842794991b,Scandinavian Sarcoma Group,scandinavian_sarcoma_group,,,,,,
3260,,c6b6a71b-1a3b-4791-b3f9-8d2ad614f5cc,Tartu Ülikooli kardioloogiakliinik,tartu_likooli_kardioloogiakliinik,,,,,,
3261,,a28cf75f-8b5e-45d6-8a74-cbd575537b0c,SERVICIO NEFROLOGIA HOSPITAL BELLVITGE,servicio_nefrologia_hospital_bellvitge,,,,,,
3262,,1b926dc4-54d4-4fd2-8741-eba57291c769,dipartimento di neurologia e psichiatria,dipartimento_di_neurologia_e_psichiatria,,,,,,
3263,,40cbc10e-a56d-468c-a911-90f32d10b564,ROTTAPHARM / ROTTA RESEARCH LABORATORIUM,rottapharm_rotta_research_laboratorium,,,,,,
3264,,ec98ae30-73f9-11e6-a0cd-0242ac12000b,MSD MERCK CO,msd_merck_co,,,,,,
3265,,1eb5ceb1-46ec-440a-a1fc-7abaf2b2e929,Gastroenterology CHC Liege,gastroenterology_chc_liege,,,,,,
3266,,79e8cf98-3cc5-4e99-b63e-ce25c5612e8c,"Sapienza"" University of Rome",sapienza_university_of_rome,,,,,,
3267,,1e18652f-6415-439d-be91-f573e65a72dd,LABCATAL,labcatal,,,,,,
3268,,32dd8a0c-3f6e-47f2-94f2-82b905b171b7,BioArctic Neuroscience AB,bioarctic_neuroscience_ab,,,,,,
3269,,cf4f4678-73f8-11e6-a0cd-0242ac12000b,CEE KAY SUPPLY,cee_kay_supply,,,,,,
138,0.975844,5739df1e-d602-413b-9853-34dc83584168,"Takeda Global Research & Development Center, Inc.,",takeda_global_research_development_center_inc,,,,5739df1e-d602-413b-9853-34dc83584168,takeda_global_research_development_center_inc,"Takeda Global Research & Development Center, Inc.,"
3270,,99c0e42d-8445-4f43-bf9a-3428bbca8bfc,CELL THERAPEUTICS EUROPE S.r.l,cell_therapeutics_europe_s_r_l,,,,,,
3271,,b9d8d9f0-727a-11e6-a0cd-0242ac12000b,INST BIOCHEM,inst_biochem,,,,,,
3272,,3f4da7a9-e745-4bc1-9384-dee2274a2ab8,Finox AG,finox_ag,,,,,,
3273,,3efff714-eecc-4b42-b83f-20da261041f0,Region Östergötland,region_sterg_tland,,,,,,
3274,,ca545cdd-25de-4707-96d3-4b980fd55a97,"Prof. Ola Winsö, Anesthesia and Intensive Care Medicine, Norrlands University Hospiatal",prof_ola_wins_anesthesia_and_intensive_care_medicine_norrlands_university_hospiatal,,,,,,
3275,,aec5e4f2-f68e-41e9-b231-36d5b68a84a5,KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH,kkrn_katholisches_klinikum_ruhrgebiet_nord_gmbh,,,,,,
3276,,70fe456d-12bc-4a54-9e45-9ab090f44d39,AZIENDA OSPEDALIERO UNIVERSITARIA DI CAGLIARI,azienda_ospedaliero_universitaria_di_cagliari,,,,,,
269,0.961582,bde7e2be-3d67-4bf2-a58c-76bffc9beda6,Austrian Breast & Colorectal Cancer Study Group (ABCSG),austrian_breast_colorectal_cancer_study_group_abcsg,,,,4deecc23-1926-409e-858b-2b5b11828232,austrian_breast_and_colorectal_cancer_study_group_abcsg,Austrian Breast and Colorectal Cancer Study Group (ABCSG)
3277,,62abb67c-7142-11e6-a0cd-0242ac12000b,PHARM SPEC,pharm_spec,,,,,,
3278,,04117269-a99a-46ca-93a0-c1cdcb5872b2,Speedel Pharma Ltd,speedel_pharma_ltd,,,,,,
3279,,83c2846f-b6f7-4ec0-b44b-5922530139ee,"University Heidelberg, Department of General Surgery",university_heidelberg_department_of_general_surgery,,,,,,
3280,,6965f8d4-716e-11e6-a0cd-0242ac12000b,ORTHO BIOLOGICS,ortho_biologics,,,,,,
3281,,120af6d9-8a93-4c4e-80bb-f3f03f686c3a,OPKO HEALTH INC,opko_health_inc,,,,,,
3282,,7259ebaa-8819-11e6-a998-0242ac12000b,LG Life Sciences Ltd,lg_life_sciences_ltd,,,,,,
3283,,27d698a6-72e0-11e6-a0cd-0242ac12000b,WEILL MEDCL COLL,weill_medcl_coll,,,,,,
3284,,b75ea448-055f-4223-9603-9617a296d861,"Aarhus University Hospital, Department of Ophthalmology",aarhus_university_hospital_department_of_ophthalmology,,,,,,
3285,,51644326-7155-11e6-a0cd-0242ac12000b,AVEMA PHARMA,avema_pharma,,,,,,
533,0.981251,215a399e-635c-44e7-a8f5-032b68855c29,THERAKOS,therakos,,,,215a399e-635c-44e7-a8f5-032b68855c29,therakos,THERAKOS
3286,,a74c2f75-49d0-4a5e-9312-03705bf48221,Alfred Health,alfred_health,,,,,,
3287,,610cd14a-4187-43cb-bdb1-640c3ebba0a8,Peptimmune Inc,peptimmune_inc,,,,,,
3288,,956a2fec-36b3-4f54-9368-bfbbbf1cb20e,"Medizinische Universität Graz, Universitäts-Augenklinik",medizinische_universit_t_graz_universit_ts_augenklinik,,,,,,
3289,,05f4d9e3-edd8-43ee-bfc3-c2c5afcf6f4a,RadioMedic s.r.o,radiomedic_s_r_o,,,,,,
3290,,5d5428e9-2e63-486f-9331-187f7844875a,Vantia Ltd,vantia_ltd,,,,,,
3291,,c5f66cc2-dade-4882-96f1-618762524358,Uzsoki Utcai Kórház,uzsoki_utcai_k_rh_z,,,,,,
3292,,9a691efa-fb50-4c9c-a007-1ef296abf9c0,ALTANA Pharma Ltd,altana_pharma_ltd,,,,,,
3293,,865fb47e-185f-4991-8d88-c3978daeb532,M.S. Arbous,m_s_arbous,,,,,,
3294,,953d4442-e3af-4fc9-b14b-61bdb8b3c201,UCB Pharma Inc,ucb_pharma_inc,,,,,,
3295,,70891b8f-6380-44d3-9d67-ddb37ab44591,The Nordic Myeloproliferative Neoplasm Group,the_nordic_myeloproliferative_neoplasm_group,,,,,,
3296,,9279f543-d250-4b06-950f-7c032201c134,AGI Therapeutics Limited,agi_therapeutics_limited,,,,,,
728,0.97973480820655823,09df191c-9f38-4b3a-ab06-90044d8a5690,"UCB Celltech, UK",ucb_celltech_uk,,,,093988ab-1f2c-48ab-84d3-0b1dff68400e,ucb_celltech_uk,"UCB Celltech, UK"
3297,,80cb69a1-a893-4836-bcbc-d912381a2d20,Bellerophon Pulse Technologies LLC,bellerophon_pulse_technologies_llc,,,,,,
3298,,127fb198-4cb1-432e-963c-6cd95f2f263b,Institute for Neurodegenerative Disorders,institute_for_neurodegenerative_disorders,,,,,,
3299,,09014b73-b3a6-47b3-bc32-40e2dd0c1219,East Tallinn Central Hospital,east_tallinn_central_hospital,,,,,,
936,0.94267457723617554,33e84b15-e25f-402d-bf4e-0f564d9c0255,Royal Liverpool & Broadgreen University Hospitals Trust,royal_liverpool_broadgreen_university_hospitals_trust,,,,33e84b15-e25f-402d-bf4e-0f564d9c0255,royal_liverpool_and_broadgreen_university_hospitals_trust,Royal Liverpool and Broadgreen University Hospitals Trust
3300,,16fcb22f-67c2-467f-aa31-3f8ff9ae3434,Roche (HELLAS) SA,roche_hellas_sa,,,,,,
3301,,6836ad02-679a-409e-846d-03def2652329,Foro Andaluz para el Estudio de Tumores Torácicos (FAETT),foro_andaluz_para_el_estudio_de_tumores_tor_cicos_faett,,,,,,
3302,,2f53c884-73bb-11e6-a0cd-0242ac12000b,NAVIDEA BIOPHARMS,navidea_biopharms,,,,,,
3303,,4eafb198-12c6-44b4-b453-18b6465f277f,Neovacs SA,neovacs_sa,,,,,,
3304,,fd805ce0-dbe5-423d-ac13-51c1cb4c9d3f,Lovisenberg Diaconal Hospital,lovisenberg_diaconal_hospital,,,,,,
3305,,192b6b5d-3fc5-40bd-98c5-7087ba3caba4,Ninewells Hospital,ninewells_hospital,,,,,,
3306,,a7dc8c64-4f22-4893-a315-90897cc3a628,LWL University Hospital Bochum,lwl_university_hospital_bochum,,,,,,
3307,,75e73fe3-6429-4c79-a0e5-d635444c03d0,Onkologisk afdeling R and the Unit for Experimental Chemotherapy,onkologisk_afdeling_r_and_the_unit_for_experimental_chemotherapy,,,,,,
916,0.986414,c1cc8b83-e3cb-4df9-a228-a9493d3c1abf,University of Edinburgh (ACCORD),university_of_edinburgh_accord,,,,6370e13d-5a9e-49dc-a468-3b76aad11206,university_of_edinburgh,University of Edinburgh
3308,,c7342910-0870-4ebc-affb-f1ae701c39c6,"AZ St Augustinus, Wilrijk",az_st_augustinus_wilrijk,,,,,,
3309,,d1c5a5b1-b929-4715-80bb-49f15d48fbef,Cell Genesys Inc,cell_genesys_inc,,,,,,
683,0.987967,988d0aa4-106e-4070-9a97-ae295beaf13c,Landstinget i Uppsala län,landstinget_i_uppsala_l_n,,,,93d2770e-11ee-4c28-b378-003b4e28a161,landstinget_i_uppsala,Landstinget i Uppsala
42,0.97710627317428589,fde089ee-61a3-4a26-98a0-0ba8b48a962f,"Universitätsklinik für Augenheilkunde und Optometrie, MUW",universit_tsklinik_f_r_augenheilkunde_und_optometrie_muw,,,,e3a4dbed-6085-4f4f-a871-0b11b6bed573,universit_tsklinik_f_r_augenheilkunde_und_optometrie,Universitätsklinik für Augenheilkunde und Optometrie
3310,,91ec1efd-1a73-43d1-9490-edb72ba8da58,Neus Fabregas Julia - Hospital Clinic de Barcelona,neus_fabregas_julia_hospital_clinic_de_barcelona,,,,,,
662,0.97071176767349243,59b31da0-f1a7-4e16-acd2-6659f5326e5d,Charité Univeritaetsmedizin Berlin,charit_univeritaetsmedizin_berlin,,,,03be6dab-3c3b-45d4-999e-013062e4a92e,charit_universitaetsmedizin_berlin,Charité Universitaetsmedizin Berlin
858,0.94989776611328125,a4afe98f-2343-420b-ae98-50be658abbef,Institut de Recerca / Hospital de la Santa Creu i Sant Pau,institut_de_recerca_hospital_de_la_santa_creu_i_sant_pau,,,,5ce030ba-f524-45f7-b154-b5509cfe5e6d,institut_de_recerca_hospital_de_la_sant_creu_i_sant_pau,Institut de Recerca Hospital de la Sant Creu i Sant Pau
3311,,e743e67b-b02d-4c42-b8d5-9713c7c74938,Oxford Radcliffe Hospital NHS Trust,oxford_radcliffe_hospital_nhs_trust,,,,,,
3312,,ddcaa69f-5b26-4ba0-bd10-873ca1e154c1,Ursapharm Arzneimittel GmbH&Co. KG,ursapharm_arzneimittel_gmbh_co_kg,,,,,,
3313,,c1bfea02-d95a-40c7-a1bc-66abc5c46acd,Isala Klinieken Department Cardiology,isala_klinieken_department_cardiology,,,,,,
3314,,23c7367f-96c7-4f87-8952-24a1197e2460,"GALDERMA R&D, LLC",galderma_r_d_llc,,,,,,
3315,,e1901832-50ba-49df-b5e8-309204f75b91,DBCG,dbcg,,,,,,
3316,,48b9f85e-dfdb-4785-b6df-0a68207e1f6c,Grupo Espagnol de Cancer de Pulmon,grupo_espagnol_de_cancer_de_pulmon,,,,,,
3317,,4111ad13-ac96-4c23-9b27-16efe1db71ca,Gothenburg University,gothenburg_university,,,,,,
3318,,c2051d8a-715f-11e6-a0cd-0242ac12000b,BEECHAM,beecham,,,,,,
3319,,ad93456a-7232-11e6-a0cd-0242ac12000b,WOMEN FIRST HLTHCARE,women_first_hlthcare,,,,,,
3320,,f255ca83-3c62-45e6-aa29-52c550464ee7,"Research and Development Department, Addenbrookes NHS Foundation Trust",research_and_development_department_addenbrookes_nhs_foundation_trust,,,,,,
3321,,771eee8b-09c5-4a0e-a9f7-9f6c33f619f7,"Department of Biomedical Sciences, Faculty of Health Sciences, University of Copenhagen",department_of_biomedical_sciences_faculty_of_health_sciences_university_of_copenhagen,,,,,,
669,0.988702,6139d772-2e3a-4727-b99c-78b770114708,The Walton Centre for Neurology and Neurosurgery NHS Trust,the_walton_centre_for_neurology_and_neurosurgery_nhs_trust,,,,6139d772-2e3a-4727-b99c-78b770114708,the_walton_centre_for_neurology_and_neurosurgery_nhs_trust,The Walton Centre for Neurology and Neurosurgery NHS Trust
3322,,847870c2-964a-4674-8a57-f117891df6b7,Department of Ophthalmology at St. Franziskus Hospital,department_of_ophthalmology_at_st_franziskus_hospital,,,,,,
3323,,87422532-ac60-49f3-8c0c-263bb5bd9359,Servicio de Psiquiatría. Hospital  Universitari  Vall  dHebron,servicio_de_psiquiatr_a_hospital_universitari_vall_d_hebron,,,,,,
3324,,b273f3f1-a2c4-4edf-9fb3-fe45e1804a7e,"Minerva Neurosciences, Inc",minerva_neurosciences_inc,,,,,,
3325,,bc8e3eb9-ef18-484c-b819-21d528129e11,Nordic Nanovector ASA,nordic_nanovector_asa,,,,,,
3326,,16fc4833-15dc-491e-b98f-a895546396e0,"Klinisk Biokemisk Afdeling, Aarhus Universitetshospital, Skejby",klinisk_biokemisk_afdeling_aarhus_universitetshospital_skejby,,,,,,
3327,,078c3222-bfb1-4586-9b4f-07eaae3a9cd6,Mondobiotech Laboratories Anstalt,mondobiotech_laboratories_anstalt,,,,,,
616,0.95730888843536377,7220ec7d-ef30-46ae-ab61-e65a1f133c11,Shire Development LLC,shire_development_llc,,,,f8cdc923-8f9e-4a86-b916-6b3f45c65971,shire_development_llc,Shire Development LLC
429,0.970982,71d8e8b6-4155-47a0-ad75-6f0f13598830,Addex Pharmaceuticals SA,addex_pharmaceuticals_sa,,,,71d8e8b6-4155-47a0-ad75-6f0f13598830,addex_pharmaceuticals_sa,Addex Pharmaceuticals SA
875,0.9714733362197876,f8421bef-4039-4853-934b-b934099a9939,FUNDACION PARA LA INVESTIGACION BIOMEDICA HOSPITAL UNIVERSITARIO NIÑO JESUS,fundacion_para_la_investigacion_biomedica_hospital_universitario_ni_o_jesus,,,,8ca22c91-ec68-4c4d-b67e-9354f508b1d3,fundacion_para_la_investigacion_biomedica_del_hospital_universitario_ni_o_jesus,FUNDACION PARA LA INVESTIGACION BIOMEDICA DEL HOSPITAL UNIVERSITARIO NIÑO JESUS
3328,,727eb8e2-d251-4eb6-b531-c1950d19cd95,"Boston Biomedical, Inc",boston_biomedical_inc,,,,,,
3329,,c9713e75-fd9d-4d5f-9a52-c10f6b9f974d,Egalet a/s,egalet_a_s,,,,,,
